,id,retweet_count,favorite_count,text
655,789530877013393408,3144,11049,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq
656,789314372632018944,2128,8177,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM"
657,789280767834746880,4572,0,RT @dog_rates: This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t…
658,789268448748703744,2433,8614,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS
659,789137962068021249,2597,9203,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN
660,788908386943430656,11665,25965,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm"
661,788765914992902144,9619,25791,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq
662,788552643979468800,6629,0,RT @dog_rates: Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX
663,788412144018661376,4905,14660,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S
664,788178268662984705,1966,6862,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc
665,788150585577050112,1196,5768,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc
666,788070120937619456,3200,0,RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK
667,788039637453406209,1217,5773,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ
668,787810552592695296,2830,8122,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc
669,787717603741622272,2574,9674,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp
670,787397959788929025,2652,10296,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3
671,787322443945877504,1621,7367,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp
672,787111942498508800,6273,0,RT @dog_rates: This is Carl. He's very powerful. 12/10 don't mess with Carl https://t.co/v5m2bIukXc
673,786963064373534720,7397,25185,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj
674,786729988674449408,2266,0,RT @dog_rates: This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.…
675,786709082849828864,5700,17311,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS"
676,786664955043049472,2357,10014,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r"
677,786595970293370880,2900,8938,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX
678,786363235746385920,3204,10245,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn
679,786286427768250368,2634,7535,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit
680,786233965241827333,4351,14347,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with cauti… https://t.co/2NsFXeX1Io
681,786051337297522688,145,1348,13/10 for breakdancing puppo @shibbnbot
682,786036967502913536,6477,0,RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD
683,785927819176054784,2973,10757,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y
684,785872687017132033,1667,6317,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV
685,785639753186217984,2098,7425,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1… https://t.co/aBsZTpv6mM
686,785533386513321988,1831,8545,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG
687,785515384317313025,1156,5763,"Today, 10/10, should be National Dog Rates Day"
688,785264754247995392,1511,6872,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx
689,785170936622350336,4472,11322,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11… https://t.co/rKCJnWRpR2
690,784826020293709826,2997,9545,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ
691,784517518371221505,2355,8457,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6
692,784431430411685888,1180,5428,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt
693,784183165795655680,7427,18872,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ
694,784057939640352768,10308,27961,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC
695,783839966405230592,9994,28263,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/… https://t.co/KOTzaG7hiq
696,783821107061198850,1818,6949,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp
697,783695101801398276,2980,9828,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he w… https://t.co/iwUv1KnD1P
698,783466772167098368,2072,7932,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it… https://t.co/UAw6F2p7ta
699,783391753726550016,5068,15927,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi
700,783347506784731136,5128,0,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK
701,783334639985389568,10824,27371,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu
702,783085703974514689,2015,7697,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM
703,782969140009107456,6862,22723,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX
704,782747134529531904,1314,7047,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H
705,782722598790725632,4987,16222,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6"
706,782598640137187329,1764,7357,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn
707,782305867769217024,5106,15646,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1
708,782021823840026624,5703,0,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5
709,781955203444699136,3124,10520,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug… https://t.co/3eXbCXZXXT
710,781661882474196992,2508,9843,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC
711,781655249211752448,1047,3757,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7
712,781524693396357120,5124,19505,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf
713,781308096455073793,2373,6705,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u"
714,781251288990355457,1919,7890,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4
715,781163403222056960,2572,9239,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy"
716,780931614150983680,6701,20411,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d
717,780858289093574656,1854,6770,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would… https://t.co/Ar4T1lFM5C"
718,780800785462489090,1196,5172,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw
719,780601303617732608,3111,11380,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG
720,780543529827336192,1624,5926,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q
721,780496263422808064,3405,0,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b
722,780476555013349377,103,0,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO"
723,780459368902959104,999,4977,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm"
724,780192070812196864,2074,8180,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni
725,780092040432480260,2120,0,RT @dog_rates: This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.c…
726,780074436359819264,4555,11387,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb
727,779834332596887552,6477,17685,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD
728,779377524342161408,2872,8223,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12
729,779124354206535695,16932,0,RT @dog_rates: Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/…
730,779056095788752897,4191,13841,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5
731,778990705243029504,6626,18670,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI
732,778774459159379968,9107,0,RT @dog_rates: In case you haven't seen the most dramatic sneeze ever... 13/10 https://t.co/iy7ylyZcsE
733,778764940568104960,337,819,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB"
734,778748913645780993,1203,6431,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0"
735,778650543019483137,1383,5405,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad""… https://t.co/SS4TsHlPUG"
736,778624900596654080,940,4327,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32
737,778408200802557953,3991,12827,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A
738,778396591732486144,11282,0,RT @dog_rates: This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR
739,778383385161035776,1017,5488,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv
740,778286810187399168,3051,9691,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb
741,778039087836069888,2451,7951,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD
742,778027034220126208,1489,6174,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.… https://t.co/PxjSmYHfYo
743,777953400541634568,3252,0,RT @dog_rates: Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://…
744,777885040357281792,1511,5972,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M
745,777684233540206592,2716,10565,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ"
746,777641927919427584,3902,0,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS
747,777621514455814149,2328,8193,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3
748,777189768882946048,3970,13256,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7
749,776819012571455488,12526,0,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC
750,776813020089548800,1110,4593,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA
751,776477788987613185,2546,8219,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW
752,776249906839351296,8410,0,RT @dog_rates: We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://…
